,Rno,Name,Course,Campus,Gender
37415,37416,Student37416,BTech,KO,F
37416,37417,Student37417,MBA,DL,F
37417,37418,Student37418,MBA,DL,M
37418,37419,Student37419,MBA,DL,F
37419,37420,Student37420,MTech,CH,F
37420,37421,Student37421,BTech,CH,F
37421,37422,Student37422,MBA,CH,M
37422,37423,Student37423,BTech,CH,M
37423,37424,Student37424,MBA,MB,F
37424,37425,Student37425,MTech,MB,M
37425,37426,Student37426,BTech,DL,M
37426,37427,Student37427,MBA,MB,F
37427,37428,Student37428,BBA,CH,M
37428,37429,Student37429,MTech,CH,F
37429,37430,Student37430,MBA,DL,F
37430,37431,Student37431,BBA,DL,F
37431,37432,Student37432,MTech,DL,F
37432,37433,Student37433,BBA,CH,M
37433,37434,Student37434,BTech,DL,M
37434,37435,Student37435,BBA,CH,F
37435,37436,Student37436,MBA,DL,F
37436,37437,Student37437,BTech,CH,M
37437,37438,Student37438,MBA,MB,M
37438,37439,Student37439,BBA,CH,M
37439,37440,Student37440,BBA,KO,F
37440,37441,Student37441,MBA,MB,M
37441,37442,Student37442,MBA,MB,F
37442,37443,Student37443,BBA,DL,M
37443,37444,Student37444,BBA,KO,M
37444,37445,Student37445,MBA,CH,F
37445,37446,Student37446,MTech,MB,M
37446,37447,Student37447,BBA,MB,M
37447,37448,Student37448,MTech,KO,F
37448,37449,Student37449,BTech,DL,F
37449,37450,Student37450,MBA,MB,F
37450,37451,Student37451,MTech,DL,M
37451,37452,Student37452,MBA,DL,M
37452,37453,Student37453,MTech,CH,M
37453,37454,Student37454,BTech,KO,F
37454,37455,Student37455,BTech,CH,F
37455,37456,Student37456,MTech,MB,M
37456,37457,Student37457,BTech,CH,M
37457,37458,Student37458,BBA,CH,F
37458,37459,Student37459,MTech,KO,F
37459,37460,Student37460,MBA,DL,M
37460,37461,Student37461,MTech,MB,F
37461,37462,Student37462,MTech,KO,F
37462,37463,Student37463,BBA,KO,F
37463,37464,Student37464,MBA,DL,F
37464,37465,Student37465,BTech,DL,F
37465,37466,Student37466,MBA,KO,F
37466,37467,Student37467,BBA,DL,M
37467,37468,Student37468,BTech,KO,F
37468,37469,Student37469,MBA,DL,M
37469,37470,Student37470,BBA,DL,M
37470,37471,Student37471,MTech,DL,M
37471,37472,Student37472,BBA,MB,M
37472,37473,Student37473,BTech,MB,M
37473,37474,Student37474,MBA,MB,M
37474,37475,Student37475,MBA,DL,M
37475,37476,Student37476,BTech,KO,F
37476,37477,Student37477,MTech,DL,M
37477,37478,Student37478,BBA,MB,M
37478,37479,Student37479,MTech,DL,F
37479,37480,Student37480,BTech,KO,F
37480,37481,Student37481,BBA,KO,F
37481,37482,Student37482,BBA,CH,M
37482,37483,Student37483,BTech,DL,F
37483,37484,Student37484,MBA,DL,M
37484,37485,Student37485,MTech,DL,F
37485,37486,Student37486,MTech,MB,F
37486,37487,Student37487,BBA,KO,F
37487,37488,Student37488,MTech,CH,M
37488,37489,Student37489,MTech,DL,M
37489,37490,Student37490,MBA,KO,M
37490,37491,Student37491,BBA,MB,F
37491,37492,Student37492,MBA,CH,M
37492,37493,Student37493,BBA,MB,M
37493,37494,Student37494,MTech,KO,F
37494,37495,Student37495,MTech,DL,F
37495,37496,Student37496,MTech,KO,F
37496,37497,Student37497,MBA,DL,F
37497,37498,Student37498,BBA,DL,M
37498,37499,Student37499,MTech,KO,F
37499,37500,Student37500,MBA,DL,F
37500,37501,Student37501,BBA,KO,M
37501,37502,Student37502,MBA,DL,F
37502,37503,Student37503,BBA,KO,F
37503,37504,Student37504,BTech,MB,M
37504,37505,Student37505,MTech,CH,F
37505,37506,Student37506,BBA,MB,F
37506,37507,Student37507,BTech,MB,M
37507,37508,Student37508,BTech,MB,F
37508,37509,Student37509,BBA,MB,F
37509,37510,Student37510,BBA,KO,F
37510,37511,Student37511,MBA,MB,M
37511,37512,Student37512,BTech,CH,M
37512,37513,Student37513,MTech,DL,F
37513,37514,Student37514,BTech,KO,F
37514,37515,Student37515,MTech,CH,M
37515,37516,Student37516,BBA,DL,M
37516,37517,Student37517,BTech,CH,F
37517,37518,Student37518,BBA,MB,F
37518,37519,Student37519,BBA,DL,F
37519,37520,Student37520,BBA,DL,M
37520,37521,Student37521,BBA,MB,M
37521,37522,Student37522,BTech,CH,M
37522,37523,Student37523,MBA,DL,F
37523,37524,Student37524,BBA,DL,M
37524,37525,Student37525,BTech,KO,M
37525,37526,Student37526,MTech,KO,M
37526,37527,Student37527,BTech,CH,F
37527,37528,Student37528,MBA,CH,F
37528,37529,Student37529,BTech,CH,F
37529,37530,Student37530,BTech,KO,M
37530,37531,Student37531,BTech,CH,M
37531,37532,Student37532,MBA,KO,F
37532,37533,Student37533,BBA,DL,F
37533,37534,Student37534,BTech,KO,F
37534,37535,Student37535,BBA,MB,M
37535,37536,Student37536,MBA,MB,F
37536,37537,Student37537,BBA,MB,M
37537,37538,Student37538,BBA,MB,M
37538,37539,Student37539,BBA,MB,M
37539,37540,Student37540,MTech,KO,F
37540,37541,Student37541,MBA,MB,F
37541,37542,Student37542,BTech,DL,F
37542,37543,Student37543,BTech,KO,F
37543,37544,Student37544,BTech,KO,M
37544,37545,Student37545,MTech,MB,F
37545,37546,Student37546,BTech,DL,F
37546,37547,Student37547,MTech,KO,F
37547,37548,Student37548,BBA,KO,F
37548,37549,Student37549,BTech,KO,M
37549,37550,Student37550,MBA,KO,F
37550,37551,Student37551,MTech,MB,F
37551,37552,Student37552,BBA,KO,M
37552,37553,Student37553,MBA,CH,M
37553,37554,Student37554,BBA,MB,F
37554,37555,Student37555,BTech,KO,F
37555,37556,Student37556,BTech,KO,F
37556,37557,Student37557,BTech,CH,F
37557,37558,Student37558,BBA,DL,M
37558,37559,Student37559,MTech,DL,F
37559,37560,Student37560,BBA,KO,F
37560,37561,Student37561,MTech,MB,M
37561,37562,Student37562,MTech,CH,F
37562,37563,Student37563,BBA,MB,F
37563,37564,Student37564,BTech,MB,F
37564,37565,Student37565,MBA,CH,F
37565,37566,Student37566,MBA,CH,M
37566,37567,Student37567,MBA,MB,M
37567,37568,Student37568,MBA,CH,F
37568,37569,Student37569,BBA,DL,M
37569,37570,Student37570,BBA,CH,M
37570,37571,Student37571,BBA,DL,F
37571,37572,Student37572,BBA,CH,M
37572,37573,Student37573,MBA,DL,M
37573,37574,Student37574,MBA,MB,M
37574,37575,Student37575,MBA,KO,M
37575,37576,Student37576,BTech,MB,M
37576,37577,Student37577,BTech,CH,M
37577,37578,Student37578,BBA,KO,F
37578,37579,Student37579,BTech,CH,M
37579,37580,Student37580,BBA,DL,M
37580,37581,Student37581,MTech,MB,F
37581,37582,Student37582,MTech,CH,M
37582,37583,Student37583,MBA,CH,F
37583,37584,Student37584,MTech,MB,F
37584,37585,Student37585,MBA,DL,M
37585,37586,Student37586,BBA,MB,M
37586,37587,Student37587,BBA,DL,F
37587,37588,Student37588,BTech,CH,F
37588,37589,Student37589,BTech,MB,F
37589,37590,Student37590,BBA,DL,F
37590,37591,Student37591,MTech,CH,F
37591,37592,Student37592,MTech,MB,M
37592,37593,Student37593,BBA,MB,M
37593,37594,Student37594,MBA,DL,M
37594,37595,Student37595,BBA,MB,F
37595,37596,Student37596,BBA,CH,F
37596,37597,Student37597,BBA,DL,F
37597,37598,Student37598,MBA,CH,M
37598,37599,Student37599,BTech,KO,M
37599,37600,Student37600,MBA,KO,F
37600,37601,Student37601,BTech,KO,F
37601,37602,Student37602,BTech,KO,M
37602,37603,Student37603,MBA,DL,M
37603,37604,Student37604,MBA,DL,F
37604,37605,Student37605,MTech,MB,M
37605,37606,Student37606,MTech,MB,F
37606,37607,Student37607,MBA,KO,M
37607,37608,Student37608,BTech,CH,M
37608,37609,Student37609,BTech,KO,M
37609,37610,Student37610,BTech,CH,F
37610,37611,Student37611,MBA,KO,F
37611,37612,Student37612,MTech,KO,M
37612,37613,Student37613,MBA,MB,M
37613,37614,Student37614,BBA,MB,M
37614,37615,Student37615,MBA,DL,M
37615,37616,Student37616,BBA,MB,M
37616,37617,Student37617,BTech,DL,M
37617,37618,Student37618,BBA,MB,F
37618,37619,Student37619,BTech,DL,M
37619,37620,Student37620,MBA,DL,M
37620,37621,Student37621,BTech,KO,M
37621,37622,Student37622,BBA,MB,F
37622,37623,Student37623,MTech,KO,M
37623,37624,Student37624,BBA,MB,M
37624,37625,Student37625,BBA,KO,F
37625,37626,Student37626,BBA,DL,F
37626,37627,Student37627,MBA,CH,F
37627,37628,Student37628,BTech,MB,M
37628,37629,Student37629,MTech,KO,M
37629,37630,Student37630,MBA,CH,M
37630,37631,Student37631,BTech,CH,F
37631,37632,Student37632,MBA,KO,F
37632,37633,Student37633,BBA,DL,M
37633,37634,Student37634,MTech,DL,F
37634,37635,Student37635,MBA,DL,F
37635,37636,Student37636,MBA,CH,M
37636,37637,Student37637,MBA,MB,F
37637,37638,Student37638,MBA,MB,F
37638,37639,Student37639,MBA,CH,M
37639,37640,Student37640,BTech,DL,F
37640,37641,Student37641,BTech,KO,F
37641,37642,Student37642,MBA,KO,F
37642,37643,Student37643,MBA,DL,M
37643,37644,Student37644,MTech,MB,F
37644,37645,Student37645,MTech,CH,M
37645,37646,Student37646,MBA,KO,M
37646,37647,Student37647,MTech,KO,M
37647,37648,Student37648,MBA,DL,M
37648,37649,Student37649,BBA,CH,F
37649,37650,Student37650,BBA,MB,M
37650,37651,Student37651,MTech,CH,F
37651,37652,Student37652,MBA,MB,F
37652,37653,Student37653,MTech,KO,F
37653,37654,Student37654,BBA,CH,M
37654,37655,Student37655,BBA,MB,M
37655,37656,Student37656,MBA,KO,F
37656,37657,Student37657,MTech,CH,F
37657,37658,Student37658,MBA,MB,F
37658,37659,Student37659,MBA,MB,M
37659,37660,Student37660,BBA,CH,F
37660,37661,Student37661,MBA,KO,M
37661,37662,Student37662,BTech,DL,F
37662,37663,Student37663,BBA,MB,M
37663,37664,Student37664,BBA,MB,F
37664,37665,Student37665,BBA,MB,M
37665,37666,Student37666,BBA,KO,F
37666,37667,Student37667,MTech,MB,F
37667,37668,Student37668,BBA,DL,F
37668,37669,Student37669,MTech,DL,M
37669,37670,Student37670,BTech,MB,F
37670,37671,Student37671,MTech,KO,F
37671,37672,Student37672,MBA,CH,F
37672,37673,Student37673,BTech,MB,F
37673,37674,Student37674,MTech,DL,M
37674,37675,Student37675,BBA,DL,M
37675,37676,Student37676,MBA,DL,M
37676,37677,Student37677,BTech,CH,M
37677,37678,Student37678,MTech,CH,M
37678,37679,Student37679,BBA,MB,M
37679,37680,Student37680,MBA,KO,F
37680,37681,Student37681,BBA,DL,F
37681,37682,Student37682,BBA,KO,F
37682,37683,Student37683,BBA,DL,M
37683,37684,Student37684,BTech,KO,M
37684,37685,Student37685,BTech,KO,F
37685,37686,Student37686,BBA,KO,F
37686,37687,Student37687,MTech,CH,F
37687,37688,Student37688,MTech,CH,M
37688,37689,Student37689,MTech,CH,M
37689,37690,Student37690,BTech,DL,M
37690,37691,Student37691,MTech,DL,M
37691,37692,Student37692,BTech,MB,F
37692,37693,Student37693,MTech,DL,M
37693,37694,Student37694,MBA,DL,F
37694,37695,Student37695,BTech,MB,F
37695,37696,Student37696,MBA,DL,F
37696,37697,Student37697,BTech,CH,M
37697,37698,Student37698,BBA,MB,M
37698,37699,Student37699,BBA,MB,M
37699,37700,Student37700,MBA,MB,F
37700,37701,Student37701,MTech,KO,F
37701,37702,Student37702,MBA,CH,F
37702,37703,Student37703,MTech,DL,F
37703,37704,Student37704,BBA,DL,M
37704,37705,Student37705,BBA,DL,F
37705,37706,Student37706,MBA,DL,M
37706,37707,Student37707,MBA,DL,M
37707,37708,Student37708,BBA,MB,F
37708,37709,Student37709,BBA,MB,F
37709,37710,Student37710,BBA,KO,F
37710,37711,Student37711,MTech,DL,M
37711,37712,Student37712,BBA,CH,F
37712,37713,Student37713,MBA,CH,M
37713,37714,Student37714,MBA,CH,F
37714,37715,Student37715,BBA,DL,F
37715,37716,Student37716,MTech,KO,M
37716,37717,Student37717,MBA,DL,F
37717,37718,Student37718,BBA,CH,F
37718,37719,Student37719,BBA,KO,M
37719,37720,Student37720,BTech,CH,M
37720,37721,Student37721,BTech,DL,F
37721,37722,Student37722,BTech,KO,F
37722,37723,Student37723,BTech,CH,M
37723,37724,Student37724,BTech,MB,M
37724,37725,Student37725,BBA,MB,F
37725,37726,Student37726,BBA,KO,M
37726,37727,Student37727,MTech,CH,F
37727,37728,Student37728,BBA,CH,F
37728,37729,Student37729,MBA,KO,F
37729,37730,Student37730,MBA,KO,F
37730,37731,Student37731,MTech,KO,F
37731,37732,Student37732,BTech,MB,F
37732,37733,Student37733,MBA,CH,M
37733,37734,Student37734,BTech,KO,F
37734,37735,Student37735,MTech,KO,M
37735,37736,Student37736,MTech,CH,F
37736,37737,Student37737,BBA,DL,M
37737,37738,Student37738,MTech,MB,M
37738,37739,Student37739,BTech,MB,F
37739,37740,Student37740,BTech,KO,M
37740,37741,Student37741,BBA,KO,F
37741,37742,Student37742,BTech,DL,F
37742,37743,Student37743,BBA,CH,M
37743,37744,Student37744,MTech,CH,F
37744,37745,Student37745,BTech,DL,F
37745,37746,Student37746,MTech,KO,M
37746,37747,Student37747,MTech,CH,F
37747,37748,Student37748,MBA,MB,M
37748,37749,Student37749,BBA,MB,M
37749,37750,Student37750,BBA,MB,M
37750,37751,Student37751,BBA,CH,F
37751,37752,Student37752,BBA,DL,F
37752,37753,Student37753,BBA,KO,F
37753,37754,Student37754,MBA,CH,M
37754,37755,Student37755,BTech,KO,M
37755,37756,Student37756,MBA,DL,F
37756,37757,Student37757,BTech,MB,M
37757,37758,Student37758,BTech,CH,F
37758,37759,Student37759,MTech,KO,M
37759,37760,Student37760,MBA,MB,F
37760,37761,Student37761,BBA,CH,M
37761,37762,Student37762,MBA,DL,F
37762,37763,Student37763,MTech,CH,M
37763,37764,Student37764,MTech,CH,F
37764,37765,Student37765,MTech,MB,M
37765,37766,Student37766,BBA,CH,F
37766,37767,Student37767,MBA,MB,M
37767,37768,Student37768,MBA,KO,F
37768,37769,Student37769,MTech,MB,M
37769,37770,Student37770,MTech,MB,M
37770,37771,Student37771,MBA,KO,F
37771,37772,Student37772,MTech,MB,M
37772,37773,Student37773,MTech,KO,F
37773,37774,Student37774,BBA,MB,F
37774,37775,Student37775,MBA,CH,F
37775,37776,Student37776,MBA,KO,M
37776,37777,Student37777,MTech,DL,M
37777,37778,Student37778,BTech,DL,M
37778,37779,Student37779,MBA,CH,F
37779,37780,Student37780,BTech,DL,M
37780,37781,Student37781,MBA,KO,M
37781,37782,Student37782,BBA,MB,M
37782,37783,Student37783,BBA,DL,M
37783,37784,Student37784,BBA,KO,F
37784,37785,Student37785,MBA,DL,M
37785,37786,Student37786,BBA,DL,F
37786,37787,Student37787,BBA,MB,M
37787,37788,Student37788,BBA,MB,F
37788,37789,Student37789,MBA,KO,M
37789,37790,Student37790,BTech,DL,F
37790,37791,Student37791,BBA,CH,M
37791,37792,Student37792,BBA,CH,M
37792,37793,Student37793,MTech,KO,M
37793,37794,Student37794,MTech,DL,F
37794,37795,Student37795,MTech,CH,F
37795,37796,Student37796,BTech,CH,M
37796,37797,Student37797,MBA,CH,F
37797,37798,Student37798,MBA,MB,M
37798,37799,Student37799,BTech,CH,F
37799,37800,Student37800,MTech,MB,M
37800,37801,Student37801,BTech,DL,M
37801,37802,Student37802,BBA,MB,M
37802,37803,Student37803,BTech,MB,F
37803,37804,Student37804,BBA,DL,M
37804,37805,Student37805,BTech,MB,M
37805,37806,Student37806,MTech,MB,M
37806,37807,Student37807,BTech,CH,M
37807,37808,Student37808,MBA,MB,M
37808,37809,Student37809,MBA,KO,F
37809,37810,Student37810,MTech,CH,F
37810,37811,Student37811,BBA,MB,M
37811,37812,Student37812,MTech,CH,F
37812,37813,Student37813,MBA,CH,M
37813,37814,Student37814,BBA,CH,M
37814,37815,Student37815,BBA,CH,M
37815,37816,Student37816,BTech,KO,M
37816,37817,Student37817,MTech,DL,M
37817,37818,Student37818,MBA,CH,M
37818,37819,Student37819,BTech,DL,M
37819,37820,Student37820,MTech,DL,F
37820,37821,Student37821,BBA,MB,M
37821,37822,Student37822,BTech,MB,F
37822,37823,Student37823,MBA,MB,F
37823,37824,Student37824,MBA,CH,F
37824,37825,Student37825,MBA,CH,F
37825,37826,Student37826,MBA,CH,M
37826,37827,Student37827,MTech,CH,M
37827,37828,Student37828,MBA,DL,F
37828,37829,Student37829,MTech,DL,M
37829,37830,Student37830,BBA,CH,M
37830,37831,Student37831,MTech,KO,M
37831,37832,Student37832,MTech,DL,M
37832,37833,Student37833,MTech,DL,F
37833,37834,Student37834,MTech,KO,M
37834,37835,Student37835,MTech,DL,F
37835,37836,Student37836,BBA,MB,F
37836,37837,Student37837,BTech,KO,M
37837,37838,Student37838,BTech,KO,F
37838,37839,Student37839,BBA,CH,M
37839,37840,Student37840,BBA,CH,F
37840,37841,Student37841,MTech,DL,M
37841,37842,Student37842,MBA,MB,F
37842,37843,Student37843,MBA,CH,M
37843,37844,Student37844,MTech,DL,F
37844,37845,Student37845,BTech,KO,F
37845,37846,Student37846,BBA,CH,M
37846,37847,Student37847,MTech,CH,F
37847,37848,Student37848,BBA,KO,M
37848,37849,Student37849,BBA,CH,M
37849,37850,Student37850,BBA,CH,F
37850,37851,Student37851,BBA,KO,M
37851,37852,Student37852,MBA,DL,F
37852,37853,Student37853,BTech,CH,F
37853,37854,Student37854,MTech,CH,M
37854,37855,Student37855,MTech,CH,M
37855,37856,Student37856,BBA,KO,M
37856,37857,Student37857,BBA,MB,F
37857,37858,Student37858,BTech,KO,M
37858,37859,Student37859,BTech,CH,F
37859,37860,Student37860,MBA,MB,F
37860,37861,Student37861,MBA,KO,F
37861,37862,Student37862,BBA,KO,M
37862,37863,Student37863,BTech,DL,F
37863,37864,Student37864,MTech,KO,F
37864,37865,Student37865,BTech,CH,F
37865,37866,Student37866,MTech,KO,F
37866,37867,Student37867,MTech,MB,F
37867,37868,Student37868,BBA,MB,M
37868,37869,Student37869,BTech,CH,M
37869,37870,Student37870,MBA,KO,F
37870,37871,Student37871,BTech,MB,F
37871,37872,Student37872,MTech,MB,F
37872,37873,Student37873,MBA,CH,F
37873,37874,Student37874,BBA,CH,F
37874,37875,Student37875,MBA,MB,F
37875,37876,Student37876,MBA,KO,M
37876,37877,Student37877,BTech,MB,M
37877,37878,Student37878,BTech,MB,F
37878,37879,Student37879,BTech,KO,F
37879,37880,Student37880,MBA,MB,F
37880,37881,Student37881,BTech,KO,F
37881,37882,Student37882,MBA,DL,F
37882,37883,Student37883,BBA,MB,M
37883,37884,Student37884,BTech,KO,M
37884,37885,Student37885,MTech,CH,M
37885,37886,Student37886,BBA,KO,M
37886,37887,Student37887,BBA,KO,M
37887,37888,Student37888,MTech,KO,F
37888,37889,Student37889,BBA,KO,F
37889,37890,Student37890,MBA,CH,F
37890,37891,Student37891,MTech,MB,F
37891,37892,Student37892,MBA,MB,M
37892,37893,Student37893,BBA,KO,M
37893,37894,Student37894,MTech,DL,M
37894,37895,Student37895,BBA,MB,M
37895,37896,Student37896,MTech,KO,F
37896,37897,Student37897,BBA,CH,F
37897,37898,Student37898,BBA,CH,F
37898,37899,Student37899,BBA,KO,F
37899,37900,Student37900,BTech,CH,F
37900,37901,Student37901,MTech,KO,M
37901,37902,Student37902,BBA,CH,F
37902,37903,Student37903,BTech,DL,F
37903,37904,Student37904,BTech,CH,M
37904,37905,Student37905,BBA,KO,M
37905,37906,Student37906,MTech,DL,M
37906,37907,Student37907,BBA,MB,M
37907,37908,Student37908,MBA,MB,F
37908,37909,Student37909,MBA,KO,F
37909,37910,Student37910,MBA,MB,M
37910,37911,Student37911,BTech,CH,F
37911,37912,Student37912,MTech,CH,M
37912,37913,Student37913,BTech,MB,M
37913,37914,Student37914,MTech,KO,M
37914,37915,Student37915,MBA,MB,F
37915,37916,Student37916,BBA,CH,F
37916,37917,Student37917,MBA,DL,M
37917,37918,Student37918,MTech,KO,M
37918,37919,Student37919,MTech,CH,M
37919,37920,Student37920,BTech,KO,M
37920,37921,Student37921,BTech,MB,M
37921,37922,Student37922,MTech,CH,M
37922,37923,Student37923,MBA,KO,F
37923,37924,Student37924,MBA,CH,F
37924,37925,Student37925,BBA,KO,F
37925,37926,Student37926,BTech,DL,M
37926,37927,Student37927,MTech,CH,M
37927,37928,Student37928,MBA,KO,M
37928,37929,Student37929,MTech,KO,F
37929,37930,Student37930,MTech,KO,M
37930,37931,Student37931,MBA,MB,M
37931,37932,Student37932,BBA,CH,M
37932,37933,Student37933,BTech,KO,F
37933,37934,Student37934,BBA,MB,M
37934,37935,Student37935,BBA,KO,F
37935,37936,Student37936,MTech,DL,M
37936,37937,Student37937,MTech,KO,M
37937,37938,Student37938,BTech,MB,F
37938,37939,Student37939,BBA,CH,F
37939,37940,Student37940,BTech,CH,F
37940,37941,Student37941,MBA,KO,M
37941,37942,Student37942,BBA,MB,M
37942,37943,Student37943,BTech,KO,M
37943,37944,Student37944,BBA,DL,M
37944,37945,Student37945,BBA,CH,F
37945,37946,Student37946,MBA,CH,M
37946,37947,Student37947,MTech,KO,M
37947,37948,Student37948,MBA,DL,M
37948,37949,Student37949,MTech,CH,F
37949,37950,Student37950,BBA,KO,M
37950,37951,Student37951,MTech,CH,F
37951,37952,Student37952,BTech,DL,F
37952,37953,Student37953,MBA,MB,F
37953,37954,Student37954,BBA,MB,F
37954,37955,Student37955,BBA,MB,F
37955,37956,Student37956,MTech,CH,M
37956,37957,Student37957,MBA,MB,F
37957,37958,Student37958,BBA,KO,M
37958,37959,Student37959,MBA,KO,M
37959,37960,Student37960,BTech,DL,M
37960,37961,Student37961,BBA,DL,M
37961,37962,Student37962,BTech,KO,M
37962,37963,Student37963,BBA,CH,M
37963,37964,Student37964,BBA,KO,F
37964,37965,Student37965,MTech,CH,F
37965,37966,Student37966,BTech,DL,M
37966,37967,Student37967,MBA,MB,F
37967,37968,Student37968,MBA,KO,M
37968,37969,Student37969,BBA,KO,F
37969,37970,Student37970,BBA,CH,M
37970,37971,Student37971,BTech,CH,M
37971,37972,Student37972,MTech,CH,F
37972,37973,Student37973,MTech,MB,F
37973,37974,Student37974,BBA,MB,M
37974,37975,Student37975,MTech,DL,F
37975,37976,Student37976,MBA,KO,M
37976,37977,Student37977,MBA,KO,F
37977,37978,Student37978,BTech,DL,M
37978,37979,Student37979,BTech,CH,F
37979,37980,Student37980,MBA,KO,M
37980,37981,Student37981,BTech,KO,F
37981,37982,Student37982,BTech,MB,F
37982,37983,Student37983,BBA,KO,M
37983,37984,Student37984,BTech,MB,F
37984,37985,Student37985,MBA,DL,F
37985,37986,Student37986,MBA,MB,F
37986,37987,Student37987,BTech,DL,M
37987,37988,Student37988,MTech,MB,M
37988,37989,Student37989,MTech,KO,M
37989,37990,Student37990,BTech,KO,F
37990,37991,Student37991,MBA,CH,F
37991,37992,Student37992,BTech,KO,M
37992,37993,Student37993,MTech,CH,F
37993,37994,Student37994,BTech,KO,F
37994,37995,Student37995,MTech,KO,M
37995,37996,Student37996,MBA,KO,M
37996,37997,Student37997,MTech,MB,M
37997,37998,Student37998,BBA,DL,F
37998,37999,Student37999,BTech,KO,F
37999,38000,Student38000,MBA,DL,M
38000,38001,Student38001,BTech,CH,M
38001,38002,Student38002,MTech,DL,M
38002,38003,Student38003,BBA,DL,M
