,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice,labels
1198,13,5,0.0,13355.0,1,1,3,3,0,4,0,19,2,2,1,5,5,0,1971,1971,1,1,6,6,3,0.0,3,4,1,2,2,3,0,1.0,6,0.0,242.0,825.0,1,4,1,4,845.0,825.0,0.0,1670.0,0,0,1,1,4,1,4,7,7,0,3,0,0,2,464.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2008,9,4,170000,1
1199,13,5,0.0,8963.0,1,1,3,3,0,4,0,19,2,2,1,5,8,3,1976,1996,3,1,13,14,1,289.0,0,2,1,5,2,3,2,3.0,0,80.0,487.0,1142.0,1,0,1,4,1175.0,1540.0,0.0,2715.0,0,1,3,1,4,1,2,11,7,2,5,2,0,2,831.0,5,5,2,0.0,204.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,299800,1
1200,13,5,76.0,9120.0,1,1,2,3,0,4,0,19,2,2,1,5,0,0,1974,1974,3,1,6,6,1,270.0,2,4,1,5,5,3,0,1.0,6,0.0,459.0,901.0,1,4,1,4,943.0,933.0,0.0,1876.0,0,0,2,1,4,1,2,8,7,1,5,0,2,2,540.0,2,5,2,0.0,69.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,185000,1
1201,13,5,0.0,9130.0,1,1,2,3,0,4,0,19,1,2,1,5,0,7,1966,2000,3,1,6,6,1,252.0,3,4,1,5,5,3,2,3.0,5,64.0,336.0,800.0,1,2,1,4,800.0,832.0,0.0,1632.0,0,1,1,1,4,1,2,7,7,0,3,0,3,2,484.0,5,5,2,0.0,40.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,173000,0
1202,9,5,0.0,12122.0,1,1,3,3,0,0,0,15,2,2,1,3,5,3,1961,2007,1,1,5,5,4,210.0,0,4,1,5,5,0,0,1.0,6,0.0,77.0,944.0,1,2,1,4,999.0,0.0,0.0,999.0,1,0,1,0,3,1,0,6,7,0,3,0,2,2,588.0,5,5,2,144.0,76.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,178400,0
1203,13,5,0.0,9900.0,1,1,2,3,0,4,0,19,1,2,1,5,5,1,1968,1968,1,1,8,8,1,342.0,3,4,1,5,5,3,1,2.0,6,0.0,280.0,832.0,1,2,1,4,1098.0,880.0,0.0,1978.0,0,0,2,1,4,1,4,9,7,1,2,0,2,2,486.0,5,5,2,0.0,43.0,0.0,0.0,0.0,0.0,3,0,2,0.0,4,2008,9,4,176000,1
1204,2,5,74.0,7785.0,1,1,3,3,0,4,0,15,2,2,1,0,1,1,1956,1956,1,1,6,6,3,0.0,3,4,3,3,3,4,4,5.0,4,0.0,0.0,0.0,1,4,1,4,1014.0,0.0,0.0,1014.0,0,0,1,0,2,1,4,6,7,0,3,0,2,1,267.0,5,5,2,0.0,0.0,40.0,0.0,200.0,0.0,3,1,2,0.0,3,2008,9,4,98000,0
1205,2,5,77.0,8593.0,1,1,3,3,0,4,0,15,2,2,1,0,2,0,1957,1957,3,1,8,8,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,619.0,907.0,1,0,1,4,907.0,0.0,0.0,907.0,0,0,1,0,3,1,4,5,7,0,3,4,3,1,352.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,109008,0
1206,2,5,0.0,8475.0,1,1,3,3,0,4,0,15,2,2,1,0,2,5,1956,1956,1,1,13,14,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,724.0,952.0,1,0,1,0,952.0,0.0,0.0,952.0,0,0,1,0,2,1,4,4,7,0,3,4,3,1,283.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2008,9,4,135750,0
1207,2,5,80.0,8700.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1963,1963,3,1,8,8,1,148.0,3,2,1,5,5,2,0,1.0,6,0.0,344.0,1120.0,1,2,1,4,1128.0,0.0,0.0,1128.0,1,0,2,0,3,1,4,6,7,0,3,0,2,2,525.0,5,5,2,192.0,20.0,123.0,0.0,0.0,0.0,3,2,2,0.0,12,2008,9,4,155000,0
1208,2,5,100.0,10175.0,1,1,3,3,0,4,0,15,2,2,1,0,0,1,1964,1964,1,1,6,10,1,272.0,3,4,1,5,5,3,1,2.0,6,0.0,935.0,1425.0,1,2,1,4,1425.0,0.0,0.0,1425.0,0,0,2,0,3,1,4,7,7,1,2,0,2,2,576.0,5,5,2,0.0,0.0,0.0,407.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,180500,0
1209,10,5,82.0,9020.0,1,1,2,3,0,4,0,15,2,2,1,4,0,5,1966,1966,1,1,6,6,1,183.0,3,4,1,5,5,1,5,6.0,0,539.0,276.0,1127.0,1,4,1,4,1165.0,0.0,0.0,1165.0,1,0,1,1,3,1,4,6,7,0,3,0,2,2,490.0,2,2,2,0.0,129.0,0.0,0.0,0.0,0.0,3,0,2,0.0,5,2008,9,4,174900,0
1210,2,5,80.0,9200.0,1,1,2,3,0,4,0,15,2,2,1,0,0,0,1965,1965,1,1,6,6,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,244.0,1136.0,1,4,1,4,1136.0,0.0,0.0,1136.0,1,0,1,0,3,1,4,5,7,1,2,0,2,1,384.0,5,5,2,426.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,140000,0
1211,2,5,75.0,8250.0,1,1,2,3,0,4,0,15,2,2,1,0,0,5,1964,1964,3,1,6,6,4,260.0,3,4,1,2,5,3,5,6.0,6,0.0,305.0,1092.0,1,0,1,4,1092.0,0.0,0.0,1092.0,1,0,1,0,3,1,4,6,7,0,3,0,2,2,504.0,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,7,2008,9,4,145000,0
1212,10,5,85.0,9350.0,1,1,2,3,0,4,0,15,2,2,1,4,1,7,1965,1999,1,1,3,3,3,0.0,3,2,2,5,5,1,0,1.0,6,0.0,586.0,1219.0,1,2,1,4,1265.0,0.0,0.0,1265.0,0,1,2,0,3,1,2,6,7,1,2,0,2,2,502.0,5,5,2,0.0,92.0,0.0,96.0,0.0,0.0,3,2,2,0.0,10,2008,9,4,179900,0
1213,10,5,82.0,9020.0,1,1,2,3,0,0,0,15,1,2,1,4,0,1,1964,1964,1,7,9,15,1,259.0,3,4,1,5,5,1,2,3.0,5,336.0,288.0,1248.0,1,4,1,4,1350.0,0.0,0.0,1350.0,1,0,1,1,3,1,4,6,7,0,3,0,2,2,520.0,5,5,2,176.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.0,6,2008,9,4,168500,0
1214,2,5,90.0,9900.0,1,1,2,3,0,0,0,15,2,2,1,0,1,1,1961,1961,1,1,9,10,3,0.0,3,2,1,5,5,3,6,7.0,6,0.0,1114.0,1114.0,1,4,1,4,1114.0,0.0,0.0,1114.0,1,0,1,0,3,1,4,5,7,0,3,0,2,2,451.0,5,5,2,0.0,0.0,0.0,0.0,164.0,0.0,3,4,2,0.0,5,2008,0,0,140000,0
1215,2,5,72.0,10007.0,1,1,3,3,0,4,0,15,2,2,1,0,1,5,1959,2006,1,1,6,6,1,54.0,2,4,1,5,5,3,0,1.0,6,0.0,247.0,1053.0,1,0,1,4,1053.0,0.0,0.0,1053.0,1,0,1,1,3,1,2,5,7,0,3,0,2,1,312.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,8,2008,9,4,145500,0
1216,2,5,80.0,10721.0,1,1,3,3,0,4,0,15,2,2,1,0,0,0,1959,1959,3,1,6,6,4,243.0,2,4,1,5,5,3,6,7.0,6,0.0,1252.0,1252.0,1,0,1,4,1252.0,0.0,0.0,1252.0,0,0,1,0,3,1,2,7,7,0,3,4,3,2,528.0,5,5,2,0.0,39.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2008,9,4,142000,0
1217,2,5,0.0,12493.0,1,1,3,3,0,4,0,15,2,2,1,0,2,1,1960,1960,1,1,14,15,3,0.0,3,4,2,5,5,3,0,1.0,5,306.0,375.0,1100.0,1,4,1,4,1100.0,0.0,0.0,1100.0,1,0,1,0,3,1,4,6,7,1,4,0,2,1,312.0,5,5,2,355.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0.0,4,2008,9,4,141000,0
1218,2,5,0.0,11332.0,1,1,3,3,0,0,0,15,2,2,1,0,1,5,1960,2000,1,1,14,15,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,590.0,1118.0,1,0,1,4,1118.0,0.0,0.0,1118.0,1,0,1,0,3,1,2,6,7,0,3,0,2,1,264.0,5,5,2,290.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,8,2008,9,4,153000,0
1219,2,5,0.0,6627.0,1,1,3,3,0,0,0,3,1,2,1,0,4,0,1949,1950,3,1,13,14,3,0.0,3,4,1,3,3,4,4,5.0,4,0.0,0.0,0.0,0,4,0,4,720.0,0.0,0.0,720.0,0,0,1,0,2,1,4,4,7,0,3,4,3,1,287.0,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,72500,3
1220,1,5,56.0,4130.0,1,1,3,3,0,4,0,3,2,2,1,0,4,0,1935,2003,1,1,13,14,3,0.0,2,4,1,5,5,3,6,7.0,6,0.0,270.0,270.0,1,2,1,4,729.0,0.0,0.0,729.0,0,0,1,0,2,1,4,5,1,0,3,6,1,0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,52000,3
1221,11,5,50.0,7420.0,1,1,2,3,0,0,0,3,0,0,4,2,1,0,1939,1950,1,1,8,8,3,0.0,3,4,0,5,5,3,2,3.0,6,0.0,140.0,991.0,1,0,1,4,1077.0,0.0,0.0,1077.0,1,0,1,0,2,2,4,5,7,2,5,0,2,1,205.0,2,5,2,0.0,4.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2008,9,4,118000,0
1222,12,5,50.0,4882.0,1,1,3,0,0,4,1,3,6,1,1,5,2,5,1937,1950,1,1,8,8,3,0.0,3,4,2,5,5,3,5,6.0,6,0.0,228.0,348.0,1,4,1,4,453.0,453.0,0.0,906.0,0,0,1,0,2,1,4,5,7,0,3,1,3,1,231.0,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2008,9,4,87000,3
1223,2,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1960,1960,1,1,8,8,1,203.0,1,1,1,5,5,3,5,6.0,6,0.0,638.0,1296.0,1,4,1,4,1496.0,0.0,0.0,1496.0,0,0,2,0,3,1,2,6,7,0,3,0,2,2,450.0,5,5,2,0.0,22.0,0.0,0.0,0.0,0.0,3,2,2,0.0,2,2008,9,4,141500,0
1224,5,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,1,0,1,1950,1950,1,1,13,14,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,752.0,1032.0,1,4,1,0,1032.0,220.0,0.0,1252.0,0,0,1,0,3,1,4,6,7,0,3,0,3,1,288.0,5,5,2,0.0,0.0,96.0,0.0,0.0,0.0,3,4,2,0.0,4,2008,9,0,119000,0
1225,2,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,0,1,7,1950,2006,1,1,6,6,3,0.0,3,2,1,5,5,3,1,2.0,5,308.0,232.0,572.0,1,2,1,4,1337.0,0.0,0.0,1337.0,1,0,1,0,3,1,2,7,7,1,2,0,2,1,264.0,5,5,2,0.0,192.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2008,9,4,141500,0
1226,10,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,4,0,0,1955,1996,3,1,0,0,3,0.0,3,4,1,5,5,0,1,2.0,6,0.0,161.0,992.0,1,2,1,4,1661.0,0.0,0.0,1661.0,1,0,1,0,3,1,2,8,7,1,5,2,2,1,377.0,5,5,2,0.0,28.0,0.0,0.0,178.0,0.0,3,2,2,0.0,10,2008,9,4,165500,0
1227,2,5,63.0,7584.0,1,1,2,3,0,4,0,15,0,2,1,0,1,1,1953,1953,3,1,14,15,1,88.0,3,4,1,5,5,3,3,4.0,6,0.0,505.0,1036.0,1,0,1,4,1036.0,0.0,0.0,1036.0,0,0,1,0,3,1,4,5,7,0,3,0,2,1,312.0,5,5,2,120.0,24.0,0.0,0.0,0.0,0.0,3,2,2,0.0,6,2008,9,4,112900,0
1228,13,5,0.0,13700.0,1,1,3,3,0,4,0,15,2,2,1,5,5,0,1965,1988,1,1,13,14,4,288.0,3,4,1,5,5,1,0,1.0,6,0.0,410.0,864.0,1,4,1,4,902.0,918.0,0.0,1820.0,0,0,1,2,4,1,2,8,7,2,2,0,3,2,492.0,5,5,2,60.0,84.0,0.0,0.0,273.0,0.0,3,0,2,0.0,5,2008,9,4,201800,1
1229,2,5,80.0,10197.0,1,1,3,3,0,4,0,15,2,2,1,0,0,1,1961,1961,1,1,15,16,0,491.0,3,4,1,5,5,3,0,1.0,5,374.0,700.0,1362.0,1,4,1,4,1362.0,0.0,0.0,1362.0,1,0,1,1,3,1,4,6,7,1,5,0,3,2,504.0,5,5,2,0.0,20.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2008,0,4,163000,0
1230,2,5,75.0,7875.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1961,1961,1,1,13,14,1,136.0,3,4,1,5,5,3,5,6.0,6,0.0,572.0,1144.0,1,2,1,4,1144.0,0.0,0.0,1144.0,1,0,1,0,3,1,4,6,7,0,3,0,3,2,456.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0.0,9,2008,9,4,139950,0
1231,2,5,80.0,8400.0,1,1,2,3,0,4,0,15,2,2,1,0,0,3,1962,2005,1,1,14,15,1,237.0,2,2,1,5,5,3,6,7.0,6,0.0,1319.0,1319.0,1,4,1,4,1537.0,0.0,0.0,1537.0,1,0,1,1,3,1,2,7,7,1,2,0,2,2,462.0,5,5,2,0.0,36.0,0.0,0.0,0.0,0.0,3,0,2,0.0,7,2008,0,0,174000,0
1232,10,5,101.0,9150.0,1,1,3,3,0,0,0,15,2,2,1,4,0,1,1962,1962,1,5,9,10,1,305.0,3,4,1,2,5,1,2,3.0,6,0.0,728.0,1099.0,1,2,1,4,1431.0,0.0,0.0,1431.0,0,1,1,0,3,1,4,6,7,1,2,1,2,1,296.0,5,5,2,64.0,110.0,0.0,0.0,0.0,0.0,3,4,2,0.0,12,2008,9,4,165000,0
1233,13,5,90.0,14670.0,1,1,2,3,0,4,0,15,2,2,1,5,0,5,1966,1999,1,1,13,14,1,410.0,2,2,1,5,5,3,1,2.0,6,0.0,529.0,1104.0,1,0,1,4,1104.0,884.0,0.0,1988.0,0,0,2,1,4,1,2,9,7,1,2,0,2,2,480.0,5,5,2,0.0,230.0,0.0,0.0,0.0,0.0,3,2,2,0.0,8,2008,9,4,227000,1
1234,2,5,0.0,7390.0,1,1,3,3,0,4,0,15,2,2,1,0,1,5,1955,1955,3,1,14,15,1,151.0,3,4,1,5,5,3,0,1.0,6,0.0,196.0,1098.0,1,4,1,4,1098.0,0.0,0.0,1098.0,1,0,1,0,3,1,4,6,7,0,3,0,3,1,260.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,135000,0
1235,2,5,71.0,9204.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1963,1963,1,1,6,6,3,0.0,3,4,1,5,5,3,1,2.0,5,872.0,247.0,1144.0,1,4,1,4,1144.0,0.0,0.0,1144.0,1,0,1,1,3,1,4,6,7,0,3,4,3,1,336.0,5,5,2,0.0,88.0,0.0,0.0,0.0,0.0,3,4,2,0.0,8,2008,0,4,124000,0
1236,2,5,70.0,7763.0,1,1,2,3,0,4,0,15,2,2,1,0,1,5,1962,1980,1,1,8,8,3,0.0,3,2,1,5,5,3,5,6.0,1,108.0,319.0,931.0,1,4,1,4,1283.0,0.0,0.0,1283.0,1,0,1,0,3,1,4,6,7,0,3,4,3,2,506.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2008,9,4,140000,0
1237,2,5,74.0,8856.0,1,1,2,3,0,4,0,15,2,2,1,0,1,2,1957,1957,1,1,14,15,1,143.0,3,4,1,5,5,3,0,1.0,3,52.0,503.0,1176.0,1,4,1,4,1176.0,0.0,0.0,1176.0,1,0,1,0,3,1,4,6,7,2,2,0,2,1,292.0,5,5,2,0.0,88.0,0.0,0.0,95.0,0.0,3,4,2,0.0,5,2008,9,4,136500,0
1238,2,5,82.0,9840.0,1,1,2,3,0,4,0,15,2,2,1,0,1,5,1959,1998,1,1,6,6,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,195.0,1248.0,1,4,1,4,1440.0,0.0,0.0,1440.0,1,0,2,0,2,1,2,7,7,0,3,0,2,1,480.0,5,5,2,150.0,0.0,0.0,0.0,256.0,0.0,3,4,2,0.0,6,2008,9,4,185000,0
1239,2,5,76.0,9120.0,1,1,2,3,0,4,0,15,2,2,1,0,0,0,1958,1958,3,1,8,8,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,599.0,1261.0,1,0,1,4,1261.0,0.0,0.0,1261.0,1,0,1,0,3,1,4,6,7,1,5,0,2,2,433.0,5,5,2,0.0,0.0,0.0,0.0,288.0,0.0,3,4,4,1400.0,11,2008,9,4,163000,0
1240,2,5,90.0,13200.0,1,1,3,3,0,4,0,15,1,2,1,0,0,0,1958,1958,1,1,14,15,1,187.0,3,4,1,5,5,3,3,4.0,6,0.0,437.0,1395.0,1,0,1,4,1570.0,0.0,0.0,1570.0,1,0,1,0,3,1,4,5,7,1,5,0,2,2,441.0,5,5,2,490.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2008,9,4,166800,0
1241,2,5,72.0,9000.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1,1956,1956,1,1,14,15,1,74.0,3,4,1,2,5,3,3,4.0,6,0.0,580.0,1196.0,1,2,1,0,1196.0,0.0,0.0,1196.0,1,0,1,0,2,1,4,6,7,1,2,0,2,1,297.0,5,5,2,0.0,44.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2008,9,4,139000,0
1242,2,5,80.0,11900.0,1,1,3,3,0,0,0,15,2,2,1,0,0,1,1957,1957,1,1,6,6,1,387.0,3,4,1,5,5,3,5,6.0,6,0.0,352.0,1392.0,1,4,1,0,1392.0,0.0,0.0,1392.0,1,0,1,1,3,1,4,6,7,2,2,0,2,2,458.0,5,5,2,0.0,0.0,0.0,0.0,192.0,0.0,3,4,2,0.0,6,2008,9,4,166000,0
1243,2,5,75.0,9464.0,1,1,2,3,0,0,0,15,2,2,1,0,0,5,1958,1958,3,1,8,8,1,135.0,3,2,1,5,5,3,1,2.0,6,0.0,510.0,1080.0,1,2,1,4,1080.0,0.0,0.0,1080.0,0,0,1,0,3,1,4,5,7,0,3,0,3,1,288.0,5,5,2,0.0,0.0,0.0,0.0,130.0,0.0,3,4,2,0.0,6,2008,9,4,136000,0
1244,2,5,75.0,10425.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1956,1958,1,1,8,8,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,330.0,1104.0,1,2,1,4,1104.0,0.0,0.0,1104.0,1,0,1,0,3,1,4,5,7,0,3,0,2,1,384.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2008,9,4,133000,0
1245,2,5,60.0,11556.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1952,1952,1,1,8,8,4,52.0,3,4,1,5,5,3,5,6.0,6,0.0,572.0,720.0,1,0,1,0,882.0,0.0,0.0,882.0,1,0,1,0,2,1,2,4,7,0,3,0,3,1,240.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,5,2008,9,4,116000,0
1246,2,5,102.0,9373.0,1,1,3,3,0,0,0,15,2,2,1,0,1,0,1953,1953,1,1,8,8,1,84.0,3,4,1,5,5,3,5,6.0,3,196.0,456.0,1152.0,1,4,1,4,1152.0,0.0,0.0,1152.0,0,0,1,1,3,1,4,6,7,0,3,4,3,2,636.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2008,9,4,137500,0
1247,2,5,0.0,12774.0,1,1,2,3,0,4,2,15,2,2,1,0,1,1,1953,1953,3,1,8,8,3,0.0,3,4,2,5,5,3,1,2.0,3,128.0,232.0,984.0,2,4,0,4,950.0,0.0,0.0,950.0,0,0,1,0,2,1,4,5,7,0,3,4,3,2,400.0,5,5,2,0.0,32.0,0.0,0.0,0.0,0.0,3,1,2,0.0,7,2008,9,4,130000,0
1248,2,5,95.0,14250.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1,1957,1957,1,1,9,10,1,360.0,3,4,1,5,5,3,6,7.0,6,0.0,998.0,998.0,1,4,1,4,1790.0,0.0,0.0,1790.0,0,0,2,0,3,1,4,6,7,2,2,0,0,2,540.0,5,5,2,0.0,40.0,0.0,0.0,0.0,0.0,3,4,4,1500.0,9,2008,9,4,180000,0
1249,2,5,60.0,7350.0,1,1,2,3,0,0,0,15,2,2,1,0,1,5,1951,1951,1,1,6,6,3,0.0,3,4,1,5,5,2,0,1.0,6,0.0,100.0,952.0,1,4,1,4,952.0,0.0,0.0,952.0,1,0,1,0,2,1,4,4,7,0,3,4,3,2,840.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2008,0,0,139000,0
1250,2,5,57.0,7677.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1953,1953,1,1,13,14,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,203.0,773.0,1,2,1,4,773.0,0.0,0.0,773.0,0,0,1,0,2,1,4,4,7,0,3,0,3,1,240.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2008,9,0,110000,0
1251,2,5,71.0,8838.0,1,1,2,3,0,4,0,15,2,2,1,0,1,4,1957,1982,1,1,8,8,3,0.0,3,4,0,3,3,4,4,5.0,4,0.0,0.0,0.0,1,2,1,4,1764.0,0.0,0.0,1764.0,0,0,2,1,4,1,4,7,1,1,5,0,0,1,301.0,5,5,2,0.0,72.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2008,9,4,100000,0
1252,5,5,80.0,8480.0,1,1,2,3,0,4,0,15,2,2,1,1,1,1,1947,1950,1,1,8,8,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,390.0,832.0,1,4,1,4,832.0,384.0,0.0,1216.0,0,0,1,0,2,1,4,6,7,0,3,4,3,1,336.0,5,5,2,158.0,0.0,102.0,0.0,0.0,0.0,3,4,2,0.0,10,2008,0,0,118500,0
1253,0,5,76.0,12436.0,1,1,2,3,0,4,0,15,2,2,0,0,1,1,1957,1957,1,1,14,15,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,1824.0,1824.0,1,1,1,0,1824.0,0.0,0.0,1824.0,0,0,2,0,5,2,4,9,7,0,3,4,3,2,484.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2008,9,4,146000,3
1254,2,5,60.0,10122.0,1,1,2,3,0,4,0,20,2,2,1,0,2,0,1948,1950,1,1,8,8,3,0.0,3,4,3,3,3,4,4,5.0,4,0.0,0.0,0.0,1,4,0,4,869.0,0.0,0.0,869.0,0,0,1,0,1,1,4,3,7,0,3,4,3,1,390.0,1,5,0,0.0,0.0,66.0,0.0,0.0,0.0,3,0,2,0.0,8,2008,9,4,89900,3
1255,5,5,45.0,7506.0,1,1,2,3,0,0,0,20,2,2,1,1,1,7,1925,1950,1,1,13,14,3,0.0,3,2,2,5,5,3,6,7.0,6,0.0,747.0,747.0,1,4,1,4,747.0,412.0,0.0,1159.0,0,0,1,0,3,1,4,5,7,0,3,4,3,1,288.0,1,5,0,84.0,0.0,96.0,0.0,0.0,0.0,3,4,2,0.0,5,2008,9,4,114000,3
1256,5,5,60.0,10930.0,1,0,2,0,0,4,0,15,0,2,1,1,1,0,1945,1950,1,1,8,8,3,0.0,3,4,1,5,5,3,1,2.0,6,0.0,333.0,913.0,1,4,1,0,1048.0,510.0,0.0,1558.0,1,0,1,1,3,1,4,6,7,1,5,0,3,1,288.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2008,9,4,140000,0
1257,1,5,60.0,5400.0,1,1,2,3,0,0,0,20,2,2,1,0,2,5,1940,2005,2,1,13,14,3,0.0,2,4,2,5,5,3,6,7.0,6,0.0,672.0,672.0,1,2,1,4,672.0,0.0,0.0,672.0,0,0,1,0,2,1,4,4,7,0,3,4,3,1,308.0,5,5,0,88.0,108.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2008,9,4,86900,3
1258,5,5,60.0,10836.0,1,0,2,3,0,4,0,20,2,2,1,1,1,1,1922,1950,1,1,14,15,3,0.0,3,4,0,5,5,3,6,7.0,6,0.0,892.0,892.0,1,0,1,4,1254.0,182.0,0.0,1436.0,0,1,1,0,3,1,4,7,7,1,2,4,3,4,1488.0,1,5,0,0.0,0.0,100.0,0.0,0.0,0.0,3,1,2,0.0,6,2008,9,4,139000,3
1259,11,5,60.0,10800.0,1,0,2,3,0,4,0,20,2,2,4,5,2,5,1900,2000,1,1,8,8,3,0.0,3,4,0,3,3,4,4,5.0,4,0.0,0.0,0.0,1,4,0,0,694.0,600.0,0.0,1294.0,0,0,2,0,3,2,4,7,7,0,3,6,1,0,0.0,3,3,0,220.0,114.0,210.0,0.0,0.0,0.0,3,4,2,0.0,8,2008,9,4,106250,3
1260,13,5,70.0,9247.0,1,1,3,3,0,4,0,15,2,2,1,5,0,0,1962,1962,1,1,6,6,1,318.0,3,4,1,5,5,3,5,6.0,6,0.0,539.0,858.0,1,0,1,4,858.0,858.0,0.0,1716.0,0,0,1,1,4,1,4,8,7,1,2,0,0,2,490.0,5,5,2,0.0,84.0,0.0,0.0,120.0,0.0,3,4,2,0.0,3,2008,9,4,171000,1
1261,2,5,78.0,10180.0,1,1,3,3,0,0,0,15,1,2,1,0,1,0,1968,1968,1,1,6,10,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,168.0,912.0,1,4,1,4,1044.0,0.0,0.0,1044.0,0,1,1,1,3,1,4,5,7,1,1,0,0,2,372.0,5,5,2,200.0,48.0,0.0,0.0,0.0,0.0,3,1,4,450.0,6,2008,9,4,139000,0
